time,flux,flux_err
1569.449156433695,0.004979349519616871,nan
1569.46998957448,-3.3986884091508074e-05,nan
1569.490822717826,0.005486913291159468,nan
1569.5116558635573,0.005534849581555257,nan
1569.532489011675,0.0025464709922617956,nan
1569.553322162063,0.006498203560344695,nan
1569.5741553146636,0.0004206756298898995,nan
1569.594988469301,-0.003779210485432394,nan
1569.7408206041518,-0.00512570603216389,nan
1569.76165377276,0.0014074646948443181,nan
1569.949152346922,-0.002947984679331661,nan
1569.9699855271124,-0.001848488732825615,nan
1570.0741514399415,-0.005660295838841201,nan
1570.199150557174,0.003532801248691264,nan
1570.2199837452226,0.005503891641131187,nan
1570.261650122659,0.0008130214538062397,nan
1570.303316501667,0.005065812024154903,nan
1570.324149691754,-0.0029025058584444263,nan
1570.3449828821886,-0.0012198954868034573,nan
1570.4908152228616,-0.004330102321646212,nan
1570.5533148007444,-0.002795408260214849,nan
1570.5741479936826,0.0027369194743858127,nan
1570.594981186738,0.0018056557531216377,nan
1570.6158143799667,0.0005066529439277101,nan
1570.636647573312,-0.006326728354233757,nan
1570.6574807667748,-0.004424369457773025,nan
1570.6783139602953,-0.0033640326807586884,nan
1570.699147153932,-0.005669789026319649,nan
1570.7199803476265,-0.0049999132323693685,nan
1570.74081354138,-0.0023476715723934616,nan
1570.7616467351916,-0.0022466392637157107,nan
1570.782479929061,-0.006739617447684587,nan
1570.8033131229886,-0.005444319365202732,nan
1570.8241463169156,-0.008737822150945207,nan
1570.8449795109004,-0.0048090887111392755,nan
1570.8658127048288,-0.003783069367612635,nan
1570.8866458988145,0.001597235593327806,nan
1570.9074790928005,-0.00349059575285815,nan
1570.9283122867864,-0.0007634803765421694,nan
1570.9491454807721,-0.002198432435494335,nan
1570.9699786747,0.001271141651857044,nan
1570.9908118686276,0.0015189779536566306,nan
1571.011645062556,-2.0766579892750325e-05,nan
1571.0324782564253,0.0034701448352942865,nan
1571.053311450236,0.004567218164603815,nan
1571.0741446439897,0.003211389691908151,nan
1571.094977837684,0.005433641053281757,nan
1571.1158110313795,0.0034802820555138725,nan
1571.1366442249587,0.0032161907813669788,nan
1571.157477418478,0.0021809405037599428,nan
1571.1783106119406,0.002414675842542069,nan
1571.199143805286,0.0015175956443260197,nan
1571.2199769986314,0.0012174406862536236,nan
1571.240810191802,-0.0021440845052844715,nan
1571.2616433849735,-0.0022052964473051606,nan
1571.2824765779694,-0.001880414758484189,nan
1571.303309770908,-0.004269684057869316,nan
1571.3241429637878,-0.006670063766531842,nan
1571.3449761564934,-0.004083178977108193,nan
1571.3658093491404,-0.004206654504933294,nan
1571.3866425416709,-0.004225799185167245,nan
1571.4074757340854,-0.003921915544950749,nan
1571.4283089263831,-0.0005328861060877876,nan
1571.449142118564,-0.0035496408628347687,nan
1571.469975310628,-0.0011969002580207028,nan
1571.4908085025775,4.56272436036298e-05,nan
1571.5116416944097,0.0012445164730345293,nan
1571.5324748860671,0.0016879181360475032,nan
1571.5533080776663,-0.0037330514505222456,nan
1571.574141269091,-0.005362706395847988,nan
1571.5949744603408,-0.006401599502459887,nan
1571.615807651475,-0.00709332527402054,nan
1571.636640842492,-0.007140250238800522,nan
1571.657474033393,-0.010098867655021618,nan
1571.6783072241196,-0.011891750256768724,nan
1571.699140414671,-0.00790417037119806,nan
1571.7199736051057,-0.003591761532190707,nan
1571.740806795366,-0.0066691586195747055,nan
1571.7616399855106,-0.004868765798267671,nan
1571.78247317548,-0.0002475900275520082,nan
1571.8033063652747,-0.0009658608328407675,nan
1571.824139554953,0.0018552543306346314,nan
1571.8449727444577,0.004798555000611965,nan
1571.8658059337859,0.0023431953727853227,nan
1571.8866391229994,0.006463927742884831,nan
1571.9074723119788,0.007665275439033725,nan
1571.9283055008425,0.006254742520547613,nan
1571.949138689532,0.0033374897572699402,nan
1571.9699718780462,0.003209453319260369,nan
1571.990805066386,0.0007557550676401403,nan
