Harmonic,Period,Power,Relative Power
Main Harmonic,2.3047245531688687,0.0014377078652747029,1.0
Harmonic 2,0.7017022577301032,0.0003881081668759431,0.26994925481734583
Harmonic 5,0.36889320365214867,0.00025776412619726787,0.17928824931900672
Harmonic 7,0.2749230250747759,0.00023389493374858925,0.16268599442063908
