Harmonic,Period,Power,Relative Power
Main Harmonic,0.537604200041102,0.010809633882654966,1.0
Harmonic 1,0.269248512132703,0.003966086997024533,0.3669029904323104
Harmonic 2,0.17936422725978748,0.0016773244631972581,0.15516940549565483
