Harmonic,Period,Power,Relative Power
Main Harmonic,0.6557509793394355,0.010754513357982953,1.0
Harmonic 1,0.32777812413105983,0.007638362953557906,0.7102471956937072
Harmonic 2,0.21815078157321216,0.00204765229073425,0.19039934421712362
Harmonic 3,0.1638647315218414,0.004769804692173099,0.4435165528556927
Harmonic 4,0.13108789302397578,0.0017039511008027865,0.15844055831107998
Harmonic 6,0.09363103220416734,0.002526562628473951,0.23493044681547698
