Harmonic,Period,Power,Relative Power
Main Harmonic,0.6471493242789665,0.0014796193984944253,1.0
Harmonic 1,0.3232287907482028,0.0008741639309913597,0.5908032375628882
Harmonic 2,0.21540910969269608,0.0006483097991891265,0.4381598401918823
Harmonic 3,0.16152806609142448,0.00046924564826607176,0.31713942703343095
Harmonic 4,0.12920864904092336,0.00035753606661656506,0.24164056444540602
