Harmonic,Period,Power,Relative Power
Main Harmonic,0.27416823721257577,0.001611888121150109,1.0
Harmonic 2,0.09776276788533828,0.0002673362172333092,0.16585283663642883
Harmonic 3,0.06264751088040567,0.0002442812284927795,0.15154974175160543
Harmonic 6,0.03794242330921788,0.00026036977017664353,0.16153091939834222
Harmonic 7,0.03329402287001468,0.00025971178979923554,0.1611227146546169
