Harmonic,Period,Power,Relative Power
Main Harmonic,0.356809443783095,0.0037276081489374803,1.0
Harmonic 1,0.17833163042855668,0.0026364765708500847,0.7072837233714031
Harmonic 2,0.11887151994314162,0.0015397196033371287,0.41305833172835277
Harmonic 3,0.08921110726383553,0.0011263243094862038,0.3021573793391486
Harmonic 4,0.07135578694589126,0.001264632894580347,0.33926122168737577
