Harmonic,Period,Power,Relative Power
Main Harmonic,0.10867042450475474,0.005658437895919317,1.0
Harmonic 1,0.05433169429256065,0.0025359224357381464,0.4481665227017817
Harmonic 2,0.03623055693401234,0.0011787239809518354,0.2083126125324965
