Harmonic,Period,Power,Relative Power
Main Harmonic,0.3442644795639123,0.021595563770407913,1.0
Harmonic 1,0.17200628715506852,0.008504873432153648,0.39382502455470747
Harmonic 2,0.11464289593135969,0.005013089772857146,0.2321351656364957
Harmonic 3,0.08597168996895031,0.008423131429919675,0.39003989520578153
Harmonic 4,0.06880630997167232,0.0032569806147050117,0.15081711453942245
Harmonic 5,0.05733107248214323,0.003807081766303619,0.17628999209182064
