Harmonic,Period,Power,Relative Power
Main Harmonic,0.4035489753965702,0.00820835335483205,1.0
Harmonic 2,0.1344046957650561,0.00401795089893866,0.4894953622547686
Harmonic 3,0.10079306633986104,0.0023575375228123354,0.287211992576381
Harmonic 6,0.05761626444848783,0.0015057757578698183,0.1834443149286947
