Harmonic,Period,Power,Relative Power
Main Harmonic,0.6617572023832851,0.00603792295039466,1.0
Harmonic 2,0.2201256674658164,0.0033220581483908067,0.5501988309032108
Harmonic 3,0.16495225096270835,0.0021912534914762275,0.36291511327301706
Harmonic 4,0.13202033059652882,0.001600951802626356,0.26514942568482297
