Harmonic,Period,Power,Relative Power
Main Harmonic,0.3216678565125147,0.038107013241107074,1.0
Harmonic 1,0.16097176553794545,0.010764405528773825,0.2824783317618282
Harmonic 2,0.10734517587679471,0.0059767813303311,0.1568420304292907
Harmonic 3,0.0805203864066787,0.008396593490889979,0.22034247181126082
