Harmonic,Period,Power,Relative Power
Main Harmonic,0.20007372907628065,0.005025164483384817,1.0
Harmonic 1,0.10002779466599154,0.0024690988115453976,0.4913468643084651
Harmonic 2,0.0666508871122355,0.0010850770225111711,0.21592865787754117
Harmonic 5,0.0333325080199106,0.0007921700764208076,0.15764062629990233
