time,flux,flux_err
2144.5227952978894,-0.001306576596037383,nan
2144.5297398472912,0.00550759022770364,nan
2144.536684396228,-0.0019105536283979332,nan
2144.543628944699,0.00158670815534135,nan
2144.5505734931694,0.0008934487091891152,nan
2144.5575180411743,0.0030851483942160862,nan
2144.564462589179,-0.005660805793533348,nan
2144.5714071367192,-0.002560258168760904,nan
2144.5783516842585,-0.008425236311241355,nan
2144.585296231333,-0.011674341944656198,nan
2144.592240777941,-0.012297127334438815,nan
2144.5991853245487,-0.010423983217471407,nan
2144.6200189625097,-0.005227334002628842,nan
2144.6269635077215,-0.007186354453571749,nan
2144.6339080529333,-0.011583593722578618,nan
2144.640852598144,-0.007826682501683419,nan
2144.6477971424247,-0.012950472094355354,nan
2144.65474168717,-0.01620798674547158,nan
2144.661686230984,-0.0052124134287288015,nan
2144.6686307752643,-0.013154872056752934,nan
2144.675575318613,-0.01611681241064051,nan
2144.682519861961,-0.011262782517855681,nan
2144.689464405309,-0.011771256436715491,nan
2144.6964089477265,-0.009316395443758452,nan
2144.70335349061,-0.014313952927250212,nan
2144.710298032561,-0.009186563081540623,nan
2144.7172425749777,-0.011497699601338701,nan
2144.7241871164642,-0.00457992369107383,nan
2144.73113165795,-0.0031953423634400943,nan
2144.7380761994364,0.004899458185465541,nan
2144.745020740457,-0.0038183326057604078,nan
2144.7519652810097,-0.00614289757022652,nan
2144.758909821566,0.005551454890563641,nan
2144.76585436212,-0.00032770772870642506,nan
2144.772798901743,0.003946856747349563,nan
2144.7797434418317,0.005513455107789632,nan
2144.7866879809894,0.0009553757664066687,nan
2144.793632520613,0.007777230204994955,nan
2144.800577059304,0.005218268974186702,nan
2144.807521597996,0.0038729093663327357,nan
2144.8144661366887,0.009018447226384937,nan
2144.8214106749147,0.010821752163743266,nan
2144.8283552126754,0.009062246600464008,nan
2144.835299750436,0.006059072920349996,nan
2144.8422442881965,0.0023065838311782244,nan
2144.849188825492,0.007871010953820916,nan
2144.856133362321,0.00714394215436015,nan
2144.86307789915,0.005601332511131277,nan
2144.8700224355134,-0.000334763935209946,nan
2144.8769669718777,0.01364472626672631,nan
2144.8839115077762,0.011672793608614236,nan
2144.890856043673,0.010161404211015586,nan
2144.8978005791055,0.007404597940817562,nan
2144.904745114539,0.0035560181367479196,nan
2144.911689649505,0.01088064033864388,nan
2144.918634184006,0.0077103111659981155,nan
2144.9255787189722,0.00500256598500648,nan
2144.9325232530073,0.002567869547903487,nan
2144.939467787043,-0.00020916502631589118,nan
2144.946412321079,-0.004070249987661222,nan
2144.9533568546476,-0.0012567157505230797,nan
2144.960301387752,0.0021254459290472316,nan
2144.9672459213225,-0.0025951931149261684,nan
2144.9741904539596,0.005125426091586116,nan
2144.9811349865977,0.008293920802150231,nan
2144.9880795192366,0.010615253573330416,nan
2144.99502405141,0.0066210998895386425,nan
2145.0019685831166,0.005641370134912324,nan
2145.0089131148243,0.0035020088503360594,nan
2145.015857646531,0.0052610711927919,nan
2145.022802177772,0.0042198885516000345,nan
2145.029746709013,0.010051276260214043,nan
2145.0366912397903,0.01387916738722017,nan
2145.043635770099,0.008892807396957587,nan
2145.05058030041,0.007596184480390608,nan
2145.05752483072,0.0038459330678530523,nan
2145.0644693605636,-0.001395905239539183,nan
2145.0714138904077,0.00047741930662723725,nan
2145.078358419786,0.007479093988640724,nan
2145.0853029487,0.007369307637171689,nan
2145.092247478078,0.0032375587966746305,nan
2145.099192006526,0.0018508979980176865,nan
2145.10613653544,0.0052270082775387056,nan
2145.1130810634213,0.003148352911225706,nan
2145.1200255918684,-0.0006751633102669158,nan
2145.126970119385,-0.0011109047759424034,nan
2145.1339146473647,-0.002338894177577648,nan
2145.1408591748823,-0.012281753713920686,nan
2145.1478037019333,-0.014617374168879392,nan
2145.1547482289825,-0.008885030921782291,nan
