time,flux,flux_err
1596.8052206806005,0.006721461018930341,nan
1596.826054392973,0.005655320830553201,nan
1596.8468881067429,0.0050361904887459286,nan
1596.8677218219104,0.004934621425473185,nan
1596.888555538706,-0.0007412588427004874,nan
1596.9093892566666,0.0043906654459777705,nan
1596.930222976025,0.004510552576298177,nan
1596.9510566967806,0.001089542317987302,nan
1596.971890418932,0.0018279216934478093,nan
1596.9927241424796,0.001977669429649942,nan
1597.013557867193,-0.001989929972333826,nan
1597.0343915933026,-0.006268728619566621,nan
1597.0552253208093,-0.006216274791905674,nan
1597.1593939760385,-0.009337490677284066,nan
1597.1802277107636,-0.012257244646981413,nan
1597.2843963995197,-0.007509789479114404,nan
1597.388565112491,0.005067951145576066,nan
1597.4302326035925,0.002947600916967885,nan
1597.4510663504243,0.0055223237999837416,nan
1597.4719000979555,0.009928776270580808,nan
1597.555235095759,0.002271426481571026,nan
1597.576068846781,0.0041221710772525455,nan
1597.5969025985025,0.004550149602041753,nan
1597.6594038573915,-0.001090519349393304,nan
1597.6802376116734,-0.00293102147865143,nan
1597.7010713661884,-0.004848907721621498,nan
1597.7219051214015,-0.004812587128488199,nan
1597.7427388770811,-0.00529030822750437,nan
1597.7635726332264,-0.006479587809077592,nan
1597.78440639007,-0.0085459987605504,nan
1597.8052401471455,-0.007091250846991803,nan
1597.8260739046873,-0.008218308530512974,nan
1597.9094089392795,-0.013668844211493392,nan
1597.930242698683,-0.01066721788488112,nan
1597.9719102191225,-0.001237727302027758,nan
1597.9927439796907,0.005019497043719401,nan
1598.013577740492,0.0017332220024087741,nan
1598.0344115017595,0.0020861861229908296,nan
1598.0552452632596,0.002925090829161814,nan
1598.0760790252255,0.005366691675116386,nan
1598.0969127871904,0.0017734344175628358,nan
1598.117746549622,0.006565329880512116,nan
1598.1385803122864,0.008569104503867109,nan
1598.1594140751831,0.012426456578640943,nan
1598.2427491286335,0.006857361614525603,nan
1598.2635828926946,0.003066440511849483,nan
1598.2844166567554,-0.00011773103287265885,nan
1598.3052504210495,-0.0009434677220313548,nan
1598.3260841853435,-0.0026087001340036053,nan
1598.3469179498707,-0.00574573719210289,nan
1598.36775171463,-0.007375355744143358,nan
1598.3885854796215,-0.0069597377597919174,nan
1598.4094192446141,-0.0061848262520941555,nan
1598.4302530096065,-0.010343669957806029,nan
1598.4510867748315,-0.01266746479270875,nan
1598.4719205402894,-0.009034614409853425,nan
1598.4927543057483,-0.004367497843423496,nan
1598.5135880712064,-0.007472876592953065,nan
1598.5344218368964,-0.004477948391466036,nan
1598.5552556025875,-0.006981396442203525,nan
1598.5760893682784,-0.01366620563084836,nan
1598.596923134202,-0.009543631399099028,nan
1598.617756899893,-0.002339641580103441,nan
1598.6385906658165,0.001796063729472136,nan
1598.6594244319735,0.0024991292919067654,nan
1598.680258197897,0.0018249979846466369,nan
1598.7010919640534,0.0023942547115090584,nan
1598.7219257302095,-0.000777053380741799,nan
1598.742759496133,-0.0016057636881249837,nan
1598.7635932622904,0.001448621155066221,nan
1598.7844270284465,0.004621413239526195,nan
1598.8052607946024,0.010153486599490724,nan
1598.826094560759,0.009869945562976032,nan
1598.8469283269164,0.007002239006919819,nan
1598.867762093072,0.005087713946958741,nan
1598.8885958592284,0.008063558874051024,nan
1598.9094296253857,0.008431063668822208,nan
1598.9302633915424,0.006230971863106019,nan
1598.9510971574655,0.004145493367410699,nan
1598.9719309236216,0.0033832314963883614,nan
1598.9927646895453,0.0015941824985649111,nan
1599.0135984554695,-0.003901965034167343,nan
1599.0344322213925,-0.003466320530864486,nan
1599.0552659873165,-0.0070927987023026995,nan
1599.0760997532407,-0.0048149431692527805,nan
1599.0969335189316,-0.00045807229779654124,nan
1599.1177672846216,0.0026459680889174553,nan
1599.1386010503124,0.0023601725045056254,nan
1599.1594348157705,0.00020202728367393896,nan
1599.1802685812286,-0.004819614162707431,nan
1599.2011023466864,-0.002591879492844479,nan
1599.2219361119114,-0.010621075433928512,nan
1599.242769877136,-0.01341687658234371,nan
1599.2636036423614,-0.00766342582087734,nan
1599.2844374073545,-0.0018345055262226628,nan
1599.305271172346,0.0014050037298710544,nan
1599.3261049373375,0.002606200819334832,nan
1599.3469387020975,0.00351959657531304,nan
1599.367772466625,0.0014527115308028901,nan
1599.3886062313845,-0.0013188566374944394,nan
1599.4094399956775,0.0013281681335165357,nan
1599.4302737599714,0.0018301885494453468,nan
1599.4511075242656,0.007220850862315796,nan
1599.4719412883264,0.009924518127002124,nan
1599.4927750523875,0.009080774851538576,nan
1599.5136088162155,0.005493919436234784,nan
1599.534442580043,0.005428081742365809,nan
1599.555276343638,0.010299143906448024,nan
1599.5761101070016,0.009290154684808954,nan
1599.596943870364,0.005549177674703254,nan
1599.617777633493,0.004659449177619887,nan
1599.6386113966225,0.005505656809731141,nan
1599.6594451595195,0.003093867182415555,nan
1599.6802789221836,0.00021395083125570757,nan
1599.7011126848474,-0.001872493683561051,nan
1599.7219464472785,-0.0018687603275667278,nan
1599.7427802094771,-0.005719086297829211,nan
1599.7636139716744,-0.004663059856559362,nan
1599.7844477336407,-0.007560605484625893,nan
1599.8052814953744,-0.00929541400163321,nan
1599.826115257106,-0.011921121106848634,nan
1599.8469490186055,-0.009124578384641813,nan
1599.8677827798724,-0.008470153201190392,nan
1599.888616541139,-0.016827711397927478,nan
1599.9094503019405,-0.013900271494311035,nan
1599.9302840627424,-0.008844531298958971,nan
1600.0761203832285,-0.004752872404626839,nan
1600.117787901804,0.0024987256517674805,nan
1600.1386216607425,0.006425419154357268,nan
1600.2011229363945,0.00011329125778007654,nan
1600.2427904524095,0.0008214294662129695,nan
1600.2844579677244,0.0007089882814985578,nan
1600.3052917250334,0.00047106209434193483,nan
1600.3261254821095,-0.0017258896510952346,nan
1600.3469592391855,0.0007613551407760471,nan
1600.3677929957964,-0.0019348377419543543,nan
1600.3886267521734,-0.004724139842256565,nan
1600.4302942644615,-0.006398615927555899,nan
1600.451128020374,-0.00625749306619927,nan
1600.471961776052,-0.0081173997625702,nan
1600.492795531266,-0.00941160757633382,nan
1600.5136292864804,-0.007012349966804744,nan
1600.5344630414604,-0.011515144260565257,nan
1600.5761305507222,-0.011141707864835378,nan
1600.5969643047715,-0.00436486141224353,nan
1600.61779805882,-0.001995721814876527,nan
1600.638631812636,-0.003546152780461491,nan
1600.6594655662195,-0.0063113322331073965,nan
1600.6802993195715,-0.0029916625739722586,nan
1600.7011330726891,-0.004374927029572732,nan
1600.7219668253406,-0.00791955555814417,nan
1600.7428005779934,-0.006123792207911822,nan
1600.7844680825979,0.001428942715155486,nan
1600.805301834319,0.002914477703754003,nan
1600.8261355860404,-0.0014581823098634812,nan
1600.846969337295,-0.004144115418837729,nan
1600.8678030885494,0.0001587348323298343,nan
1600.8886368393396,-0.00031681217053049736,nan
1600.9094705901293,-0.002077001905948803,nan
1600.9303043404525,-0.005022697627178907,nan
1600.9511380905444,-0.003520923978723208,nan
1600.9719718404026,-0.005817568777038197,nan
1600.9928055900275,-0.0039461056180100295,nan
1601.0136393394196,-0.006094151385778452,nan
1601.0344730885795,-0.006872619669021819,nan
1601.0553068375061,-0.007727955582758515,nan
1601.0761405859664,-0.006721053940000874,nan
1601.0969743344276,-0.004896948265338558,nan
1601.1178080824234,-0.0050333904932887185,nan
1601.138641830419,-0.006086417470314095,nan
1601.1594755779483,-0.005224521445437337,nan
1601.1803093252465,-0.002990774632528191,nan
1601.2011430723105,-0.00994629935060529,nan
1601.2219768189084,-0.014409048525902232,nan
1601.2428105655076,-0.010000978856983402,nan
1601.2636443116405,-0.002426037019971847,nan
1601.284478057773,-0.002442441375702255,nan
1601.3053118034395,-0.0025990892764308996,nan
1601.3261455488741,-0.0030199721836524987,nan
1601.346979294075,-0.002768696543674589,nan
1601.3678130388105,-0.005253454675182401,nan
1601.3886467835464,-0.007357268050346321,nan
1601.4094805278169,-0.003219586242942272,nan
1601.430314271854,0.0011379778961772766,nan
1601.4511480156584,0.0017387439572552378,nan
1601.4719817592304,0.001388233994649787,nan
1601.492815502336,-0.001312142355947156,nan
1601.5136492452084,-0.0010552011185850085,nan
1601.5344829878495,0.0015670752803198466,nan
1601.5553167302573,0.0008286676916297846,nan
1601.5761504724323,-0.0016132205645763321,nan
1601.5969842141415,-0.0018582391767853375,nan
1601.6178179558506,-0.00338426429772035,nan
1601.6386516970933,-0.004238124208494919,nan
1601.6594854381035,-0.005829221804695649,nan
1601.6803191786485,-0.006446031306016089,nan
1601.7011529189615,-0.0064394329556412035,nan
1601.721986659273,-0.0065491340544123686,nan
1601.7428203988854,-0.005284211357108205,nan
1601.7636541384995,-0.006442825638647504,nan
1601.784487877647,-0.005676181976235584,nan
1601.805321616562,-0.006303125947313276,nan
1601.8261553552445,-0.0027997867973466213,nan
1601.8469890936944,-0.0011549212072998888,nan
1601.8678228316776,-0.00678478458200658,nan
1601.8886565694274,-0.0019303169688364204,nan
1601.9094903069465,0.11643551613181277,nan
1601.930324044231,0.1271938731450984,nan
1601.9511577810504,0.07100533898170656,nan
1601.9719915176374,0.045392381048082416,nan
1601.9928252539914,0.03192590749749727,nan
1602.0136589898793,0.020724374715752624,nan
1602.0344927255346,0.006939280374481384,nan
1602.0553264609575,0.0010394134689901587,nan
1602.0761601959139,1.682771886880527e-05,nan
1602.0969939308704,0.004112930787070812,nan
1602.117827665362,0.004508645043314155,nan
1602.1386613993875,0.0021658974942879577,nan
1602.15949513318,-0.001201782452346362,nan
1602.1803288667395,-0.0008965399236948723,nan
1602.2011626000676,0.0016235656223068766,nan
1602.221996332928,0.0027090996132203837,nan
1602.2428300655565,-0.005638498725093753,nan
1602.2636637979526,-0.0036745266494100717,nan
1602.2844975301155,-0.002679784297345375,nan
1602.305331261813,-0.0054042343693819685,nan
1602.3261649930441,-0.00541136528005653,nan
1602.346998724276,-0.0068409438040311025,nan
1602.3678324550424,-0.007331759851124088,nan
1602.3886661853421,-0.007748676880334622,nan
1602.4094999156418,-0.008476153216051491,nan
1602.430333645477,-0.007420012713971785,nan
1602.4511673748461,-0.00720782367688378,nan
1602.4720011042145,-0.006926485446487421,nan
1602.4928348331175,-0.0016903490027481843,nan
1602.5136685615555,-0.004491464041039988,nan
