time,flux,flux_err
2088.2515005859295,-0.003630118077478345,nan
2088.258445096729,-0.0010716852800882679,nan
2088.2653896075276,0.0012807297972723501,nan
2088.272334117394,-0.0012977441818212004,nan
2088.2792786272626,-0.0045149947841705285,nan
2088.286223136198,-0.002234065703801427,nan
2088.2931676451344,-0.0002482742014140206,nan
2088.300112153605,-0.0016091620394307893,nan
2088.3070566616097,-0.005606013015353659,nan
2088.314001168683,-0.002723816564355195,nan
2088.320945676223,-0.0051890602408811645,nan
2088.3278901828307,-0.004806691282320655,nan
2088.334834688973,-0.006376341258627547,nan
2088.3417791946495,-0.006034166293986124,nan
2088.348723700326,-0.004158162122216431,nan
2088.3556682050703,-0.007630267525787673,nan
2088.362612709816,-0.002782982806804668,nan
2088.3695572140955,-0.005589952512413829,nan
2088.3765017179094,-0.007798778811320274,nan
2088.3834462217237,-0.006373650133493343,nan
2088.390390724606,-0.008572334885830549,nan
2088.3973352274884,-0.005087300192034697,nan
2088.4042797299053,-0.007769132380963082,nan
2088.411224231857,-0.006976077618412423,nan
2088.4181687333426,-0.008471962075188112,nan
2088.4251132348286,-0.009194068632255113,nan
2088.432057735382,-0.008454203714352765,nan
2088.439002235935,-0.008593290065573744,nan
2088.4459467364895,-0.007536768840789597,nan
2088.452891236112,-0.008430790671724413,nan
2088.4598357357354,-0.00867271513691862,nan
2088.466780234892,-0.011941089429517188,nan
2088.4737247335834,-0.004164733840075915,nan
2088.4806692318098,-0.006318713915795332,nan
2088.4876137300353,-0.0040823719553199425,nan
2088.494558227796,-0.00929297597993961,nan
2088.5015027255567,-0.007697622243332453,nan
2088.508447222386,-0.006859976671340893,nan
2088.515391719215,-0.004399150250462922,nan
2088.5223362155784,-0.005870534753162668,nan
2088.5292807119413,-0.005814788375759189,nan
2088.5362252078385,-0.0031925457978093305,nan
2088.543169703271,-0.006969233482071555,nan
2088.5501141987024,-0.008610782387790693,nan
2088.557058693669,-0.006298082652196051,nan
2088.5640031881694,-0.00345640599962823,nan
2088.5709476826705,-0.010695073454033425,nan
2088.5778921767055,-0.005108735374492461,nan
2088.584836670275,-0.0061419321723710125,nan
2088.5917811638446,-8.272552316263698e-05,nan
2088.5987256569483,-0.009342078422225196,nan
2088.605670149586,-0.006774345476256216,nan
2088.612614642224,-0.004150783340954808,nan
2088.619559134862,-0.006604342266608325,nan
2088.626503626569,-0.008448445303651804,nan
2088.6334481182757,-0.003936421804022011,nan
2088.640392609982,-0.0023858444249675106,nan
2088.647337101223,-0.004709171265443412,nan
2088.6542815919984,-0.0073685733999281355,nan
2088.6612260827733,-0.004415320287525323,nan
2088.668170573084,-0.011405870608537719,nan
2088.6751150633936,-0.009388044864716269,nan
2088.682059553237,-0.011627597439139846,nan
2088.6890040426165,-0.00821074771527628,nan
2088.6959485319944,-0.010505262841808298,nan
2088.7028930213723,-0.006560311245250611,nan
2088.70983750982,-0.0075980133622312596,nan
2088.7167819987326,-0.004769878403234264,nan
2088.723726487179,-0.008410361360758806,nan
2088.730670975161,-0.01377369639107907,nan
2088.737615463142,-0.005002033554775673,nan
2088.744559950658,-0.005736382660610849,nan
2088.751504437708,-0.00891779184876014,nan
2088.758448925224,-0.004475111818502582,nan
2088.7653934118084,-0.0007383033239573046,nan
2088.772337898859,-0.0033604356264341287,nan
2088.7792823849777,-0.0048591678100562,nan
2088.786226871096,-0.0032894762332602127,nan
2088.793171357215,-0.001820633190566235,nan
2088.800115842868,-0.006182107295091447,nan
2088.807060328521,-0.003274533180433338,nan
2088.8140048137084,-0.003831207539365035,nan
2088.8209492988954,-0.00562294815710471,nan
2088.8278937836176,-0.005418549671985875,nan
2088.8348382683394,-0.0005499067812866909,nan
2088.8417827530607,0.00048649233285769783,nan
2088.848727237317,0.0019352716526217992,nan
2088.8556717211063,-0.0006790637931899414,nan
2088.8626162048977,-0.00019494687352202694,nan
2088.8695606886877,0.0014206383229720398,nan
2088.876505172012,0.00020238654921763202,nan
2088.8834496548716,0.001083453701550493,nan
2088.890394138196,0.004639713096644099,nan
2088.8973386205894,0.0008001536683312112,nan
2088.904283103449,0.0033943905326682955,nan
2088.9112275858424,0.0019219902427636895,nan
